ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737102452,sta1,200,19.845,,
1772737102505,sta2,200,19.059,ap1,-49.0
1772737102522,sta1,200,19.842,,
1772737102575,sta2,200,19.431,ap1,-49.0
1772737102592,sta1,200,19.311,,
1772737102645,sta2,200,19.829,ap1,-49.0
1772737102661,sta1,200,19.336,,
1772737102716,sta2,200,21.426,ap1,-49.0
1772737102734,sta1,200,22.405,,
1772737102790,sta2,200,23.095,ap1,-49.0
1772737102805,sta1,200,21.364,,
1772737102859,sta2,200,18.731,ap1,-49.0
1772737102878,sta1,200,22.455,,
1772737102937,sta2,200,27.419,ap1,-49.0
1772737102954,sta1,200,25.744,,
1772737103005,sta2,200,18.283,ap1,-49.0
1772737103025,sta1,200,20.008,ap1,-49.0
1772737103083,sta2,200,27.098,ap1,-49.0
1772737103100,sta1,200,25.471,ap1,-49.0
1772737103152,sta2,200,19.562,ap1,-49.0
1772737103169,sta1,200,18.584,ap1,-49.0
1772737103220,sta2,200,17.881,ap1,-49.0
1772737103239,sta1,200,19.065,ap1,-49.0
1772737103290,sta2,200,19.405,ap1,-49.0
1772737103308,sta1,200,19.114,ap1,-49.0
1772737103360,sta2,200,20.091,ap1,-49.0
1772737103378,sta1,200,19.865,ap1,-49.0
1772737103431,sta2,200,20.146,ap1,-49.0
1772737103448,sta1,200,19.527,ap1,-49.0
1772737103500,sta2,200,19.558,ap1,-49.0
1772737103517,sta1,200,18.987,ap1,-49.0
1772737103569,sta2,200,17.902,ap1,-49.0
1772737103587,sta1,200,19.446,ap1,-49.0
1772737103643,sta2,200,23.793,ap1,-49.0
1772737103663,sta1,200,25.977,ap1,-49.0
1772737103720,sta2,200,26.549,ap1,-49.0
1772737103736,sta1,200,23.031,ap1,-49.0
1772737103794,sta2,200,23.793,ap1,-49.0
1772737103813,sta1,200,26.099,ap1,-49.0
1772737103870,sta2,200,25.814,ap1,-49.0
1772737103883,sta1,200,19.588,ap1,-49.0
1772737103938,sta2,200,18.059,ap1,-49.0
1772737103952,sta1,200,18.461,ap1,-49.0
